NAME,NOM,CAPCPGCODE,LAT_DD,LON_DD,WATRBODY_C,PROVINCE_C,COUNTRY_C
Richmond,,"1311001",46.07774183680,-67.72474792320,,NB,CA
Central Kootenay D,,"5903039",50.35287203330,-116.98535630800,,BC,CA
Swan River,,"4620041",52.03129589330,-101.40689022100,,MB,CA
Faraday,,"3512058",44.99502263860,-77.91232286180,,ON,CA
"Division No.  6, Subd. D",,"1006001",48.69600665280,-55.45853528630,,NL,CA
Shackan 11,,"5933859",50.28737121130,-121.19195114300,,BC,CA
Okanagan (Part) 1,,"5939804",50.44570584920,-119.34267810200,,BC,CA
"Division No.  7, Subd. L",,"1007006",48.15689228980,-53.44362599760,,NL,CA
Cariboo D,,"5941010",52.37101284150,-122.19804379700,,BC,CA
Terrace,,"5949011",54.47830223090,-128.59179799100,,BC,CA
,Saint-Prime,"2491035",48.58119961760,-72.39553456900,,QC,CA
Clearview,,"3543005",44.37857912160,-80.09778650360,,ON,CA
Medicine Hat,,"4801006",50.04588571820,-110.70147169400,,AB,CA
Anacla 12,,"5923803",48.80134653800,-125.12201276000,,BC,CA
St-Pierre-Jolys,,"4602037",49.44017106390,-96.98697185130,,MB,CA
Duchess,,"4802036",50.73221908460,-111.90702716900,,AB,CA
,Lac-Frontière,"2418010",46.67371802170,-70.02075514530,,QC,CA
,Beaconsfield,"2466107",45.42253671180,-73.86010573450,,QC,CA
,Saint-Louis-de-Gonzague,"2470035",45.20424029890,-73.99957433340,,QC,CA
Lot 56,,"1101029",46.31221804430,-62.41856600160,,PE,CA
Hope Island 1,,"5943836",50.91510697520,-127.90177678800,,BC,CA
East Saanich 2,,"5917803",48.58784605840,-123.38846311500,,BC,CA
Salmo,,"5903011",49.19074176780,-117.28026823100,,BC,CA
Chehalis 5,,"5909839",49.29512387990,-121.91116335900,,BC,CA
,Notre-Dame-de-Lourdes,"2432080",46.31518276560,-71.82317190180,,QC,CA
Lot 52,,"1101016",46.24486664550,-62.67261911710,,PE,CA
Red Deer County,,"4808001",52.10748795580,-113.79020770900,,AB,CA
Harris,,"4712032",51.73312789620,-107.57997241100,,SK,CA
Strathcona A,,"5924048",49.92239313160,-126.70768103700,,BC,CA
Lot 54,,"1101026",46.27602306630,-62.54778196240,,PE,CA
Laurier No. 38,,"4702029",49.39160261250,-104.22512079000,,SK,CA
St. Albert,,"4811062",53.64044394180,-113.63870580500,,AB,CA
Good Lake No. 274,,"4709029",51.51870665470,-102.64412159000,,SK,CA
English Harbour East,,"1002039",47.63216660710,-54.88714356940,,NL,CA
,Winneway,"2485804",47.57911681210,-78.57016117660,,QC,CA
,Chambord,"2491020",48.42446100930,-72.07441075620,,QC,CA
,Cap-Saint-Ignace,"2418045",46.98656774780,-70.39741532760,,QC,CA
Brochet 197,,"4623065",57.92017366290,-101.59499355700,,MB,CA
East Kootenay F,,"5901046",50.32222718630,-115.79875120100,,BC,CA
Plum Coulee,,"4603042",49.19222875080,-97.76441517270,,MB,CA
South-West Oxford,,"3532012",42.96556072110,-80.81408678750,,ON,CA
Rigolet,,"1011010",54.17567255950,-58.42283980210,,NL,CA
Coalhurst,,"4802013",49.74527308930,-112.92846296600,,AB,CA
Manitouwadge,,"3558066",49.14024262190,-85.84489640530,,ON,CA
Luseland,,"4713044",52.07937489290,-109.38931279700,,SK,CA
"Division No.  1, Subd. J",,"1001391",47.64282485460,-53.26202414190,,NL,CA
Belleoram,,"1003004",47.52567148850,-55.41621709170,,NL,CA
,Stoneham-et-Tewkesbury,"2422035",47.13355275950,-71.40615651610,,QC,CA
Katzie 2,,"5915813",49.19430104110,-122.65289051200,,BC,CA
Primate,,"4713053",52.26298756410,-109.82299652100,,SK,CA
Pukatawagan 198,,"4623064",55.73883130720,-101.27019012600,,MB,CA
Bittern Lake,,"4810012",53.00470965130,-113.04495878600,,AB,CA
Loon Lake 235,,"4817860",56.53834927790,-115.36591679600,,AB,CA
Chapel Island 5,,"1216014",45.70082121770,-60.76955697920,,NS,CA
Two and One-Half Mile Village,,"6001034",60.14312382530,-128.88104923100,,YT,CA
Pleasantdale No. 398,,"4714035",52.53348743730,-104.38767201500,,SK,CA
,Sainte-Marie-Madeleine,"2454030",45.58330751600,-73.07390535310,,QC,CA
Shackleton,,"4708047",50.68500247860,-108.60751860800,,SK,CA
Cornwallis,,"4607060",49.79160534820,-99.83740873020,,MB,CA
Peace River D,,"5955021",55.06040204860,-120.41982483300,,BC,CA
"Division No.  4, Subd. B",,"1004006",48.17123683250,-58.80732548740,,NL,CA
,La Doré,"2491050",48.73138813510,-72.69361438610,,QC,CA
Standing Buffalo 78,,"4706811",50.82916115270,-103.89207053200,,SK,CA
Laird,,"3557011",46.39814685620,-84.06376718490,,ON,CA
Campbell River 11,,"5924804",50.03681458680,-125.24870653000,,BC,CA
Hopetown 10A,,"5943809",50.92378205930,-126.82132880700,,BC,CA
Huskisson,,"1308012",46.55496596270,-65.50201605850,,NB,CA
Selkirk,,"4613047",50.15164439110,-96.89869906490,,MB,CA
Coronation,,"4807012",52.09265354980,-111.44392990600,,AB,CA
Port Alice,,"5943017",50.41576235900,-127.48334755600,,BC,CA
,Albertville,"2407025",48.32205119510,-67.36940477520,,QC,CA
,Saint-Clément,"2411005",47.91674661480,-69.11107770000,,QC,CA
St. Mary's,,"1213001",45.16618402210,-62.12096699570,,NS,CA
Lajord No. 128,,"4706011",50.19652102010,-104.25072010100,,SK,CA
,Salaberry-de-Valleyfield,"2470052",45.26542249100,-74.06794898370,,QC,CA
Kipling,,"4705016",50.09951345290,-102.63368133800,,SK,CA
,L'Île-d'Anticosti,"2498020",49.48767891400,-63.00691643380,,QC,CA
,Saint-Roch-de-l'Achigan,"2463035",45.84537783290,-73.60758742330,,QC,CA
"Timiskaming, Unorganized, West Part",,"3554094",47.78657039520,-80.47246870620,,ON,CA
"Macdonald, Meredith and Aberdeen Additional",,"3557051",46.48158461920,-83.97233286160,,ON,CA
Parrsboro,,"1211002",45.39890323870,-64.33042398630,,NS,CA
Stellaquo (Stella) 1,,"5951807",54.05157999820,-124.90927149200,,BC,CA
Fort Nelson 2,,"5959806",58.78683239510,-122.55091889700,,BC,CA
,Essipit,"2495802",48.33641138650,-69.39971533190,,QC,CA
Lansdowne,,"4608054",50.31825518010,-99.24122280020,,MB,CA
Hillsburg,,"4616045",51.28809191190,-101.11975078200,,MB,CA
,Témiscouata-sur-le-Lac,"2413073",47.64339738030,-68.85647123170,,QC,CA
West St. Modeste,,"1010006",51.59691806480,-56.72135821460,,NL,CA
,Mont-Élie,"2415902",47.88364776400,-70.30639314830,,QC,CA
Kaslo,,"5903023",49.90950068010,-116.91010389200,,BC,CA
Hopedale,,"1011030",55.45857141030,-60.20491280080,,NL,CA
Rainy Lake 17A,,"3559068",48.86140084760,-93.58011174890,,ON,CA
,Girardville,"2492055",49.01546902230,-72.55243872070,,QC,CA
,Saint-Claude,"2442100",45.64410786220,-71.94746024350,,QC,CA
Central Kootenay I,,"5903056",49.38451064650,-117.60618735000,,BC,CA
Elliston,,"1007020",48.63005005410,-53.04874593440,,NL,CA
North River,,"1001426",47.54257709740,-53.31424125010,,NL,CA
Montcalm,,"4603030",49.18926259040,-97.32453090630,,MB,CA
,La Visitation-de-l'Île-Dupas,"2452050",46.10984568980,-73.10787082230,,QC,CA
Kitsakie 156B,,"4718812",55.09270846800,-105.30695958400,,SK,CA
Happy Adventure,,"1007041",48.63500562320,-53.78269346110,,NL,CA
Timmins,,"3556027",48.48971349850,-81.28049120540,,ON,CA
,Val-d'Or,"2489008",47.97914735840,-77.67143583750,,QC,CA
Kitimat-Stikine E,,"5949018",54.50958849360,-128.53432689900,,BC,CA
Cariboo A,,"5941019",52.74695221790,-122.34328402000,,BC,CA
,Saint-Pierre-de-Broughton,"2431135",46.24843369380,-71.19590374100,,QC,CA
,Saint-Louis-de-Gonzague-du-Cap-Tourmente,"2421015",47.06249334910,-70.80419855300,,QC,CA
,Pohénégamook,"2413095",47.51590483840,-69.26578959800,,QC,CA
,Les Coteaux,"2471033",45.26722497280,-74.23043827870,,QC,CA
Trinity Bay North,,"1007022",48.52214325410,-53.07065145900,,NL,CA
,Campbell's Bay,"2484030",45.73042954360,-76.59621377950,,QC,CA
Wetaskiwin County No. 10,,"4811001",52.96686503820,-113.97703075100,,AB,CA
Bentley,,"4808026",52.46712729630,-114.04794315000,,AB,CA
"Division No.  7, Subd. E",,"1007031",48.29261743020,-54.25260940540,,NL,CA
Hythe,,"4819008",55.32885505380,-119.55724872500,,AB,CA
Silver Beach,,"4811009",53.03987217260,-113.99002543800,,AB,CA
Hawke's Bay,,"1009018",50.61684302730,-57.18581537950,,NL,CA
Bone Creek No. 108,,"4704058",49.82942746450,-108.24670613000,,SK,CA
Improvement District No. 12 Jasper Park,,"4815037",52.84802850360,-117.96878581600,,AB,CA
Caraquet,,"1315028",47.76534230190,-64.95098720370,,NB,CA
,Whapmagoostui,"2499816",55.23846009010,-77.44337007550,,QC,CA
Nanaimo,,"5921007",49.17863370800,-123.95365863100,,BC,CA
Sturgeon County,,"4811059",53.82957819920,-113.53047367300,,AB,CA
Spirit River,,"4819058",55.78125402320,-118.83505695700,,AB,CA
Kelowna,,"5935010",49.88494828930,-119.44033620400,,BC,CA
Paulatuk,,"6101014",69.32816808030,-123.99184627700,,NT,CA
Strathroy-Caradoc,,"3539015",42.90401193000,-81.53992543840,,ON,CA
Brighton,,"1008055",49.54047272340,-55.64283251550,,NL,CA
Netherhill,,"4713004",51.47118606170,-108.85770447800,,SK,CA
Barrier Valley No. 397,,"4714034",52.53619692760,-103.94941196200,,SK,CA
,Oka,"2472032",45.48605602780,-74.06729542690,,QC,CA
McAdam,,"1310007",45.66643150290,-67.36531201840,,NB,CA
,Saint-Eustache,"2472005",45.57687985420,-73.93184610390,,QC,CA
Whitefish Lake 6,,"3552051",46.31640845390,-81.24117800870,,ON,CA
Flying Post 73,,"3556100",48.53342024110,-82.01635521610,,ON,CA
Hilliard,,"3554034",47.71131397330,-79.69555552080,,ON,CA
Kedgwick,,"1314019",47.64414915610,-67.34391658310,,NB,CA
Rush Lake,,"4707023",50.40389144170,-107.40101015400,,SK,CA
Nanaimo B,,"5921014",49.16454205360,-123.67149100300,,BC,CA
Dryden,,"3560027",49.78604700430,-92.75076553540,,ON,CA
,Saint-Mathias-sur-Richelieu,"2455065",45.48286439040,-73.22500170880,,QC,CA
,Sainte-Marie,"2426030",46.44249827110,-71.00352939390,,QC,CA
Rosedale,,"4615078",50.44068302250,-99.54069348890,,MB,CA
Yawaucht 11,,"5933878",50.34713836410,-121.67243602200,,BC,CA
Neilburg,,"4713094",52.83925264000,-109.62522528000,,SK,CA
Sioux Narrows-Nestor Falls,,"3560008",49.31039162470,-94.06164616250,,ON,CA
,Montpellier,"2480090",45.90112524310,-75.26330957760,,QC,CA
,Saint-Lambert,"2487120",48.95484376250,-79.44243436820,,QC,CA
Crossfield,,"4806026",51.42616797930,-114.03365374200,,AB,CA
Ross River,,"6001037",61.97180304590,-132.45055351900,,YT,CA
Wolseley,,"4705024",50.42232347420,-103.27261770900,,SK,CA
Belledune,,"1314025",47.87269928850,-65.95708624200,,NB,CA
Carbon,,"4805042",51.48509374610,-113.15179670700,,AB,CA
Rainbow Lake,,"4817097",58.50057162740,-119.40079374800,,AB,CA
Milton No. 292,,"4713011",51.48945279600,-109.83227732700,,SK,CA
"Division No.  1, Subd. A",,"1001259",47.66942304530,-53.84412496610,,NL,CA
West St. Paul,,"4613037",50.01727105840,-97.11539733380,,MB,CA
,Cowansville,"2446080",45.20708453550,-72.76563736850,,QC,CA
South Norfolk,,"4608031",49.66919149500,-98.59009803520,,MB,CA
Pauingassi First Nation,,"4619079",52.16310985940,-95.38474932800,,MB,CA
,Stanbridge Station,"2446030",45.11178772650,-73.02496053750,,QC,CA
Mono,,"3522012",44.01952592500,-80.06074596450,,ON,CA
The Nation / La Nation,,"3502025",45.38706513470,-74.98753544040,,ON,CA
Lac La Ronge 156,,"4718809",55.06397741960,-105.30497039000,,SK,CA
,Saint-Rosaire,"2439145",46.16044879430,-72.02615935700,,QC,CA
,Matimekosh,"2497808",54.80460595170,-66.81876724250,,QC,CA
New Denver,,"5903032",49.98925193870,-117.37688108400,,BC,CA
Gadsby,,"4807022",52.29678332550,-112.35143895000,,AB,CA
Okanagan (Part) 1,,"5937801",50.31594386830,-119.36050359300,,BC,CA
Pemberton,,"5931012",50.30773771410,-122.81001250000,,BC,CA
,Vallée-Jonction,"2426015",46.37446776330,-70.93166696780,,QC,CA
Peq-Paq 22,,"5933837",50.61379836750,-121.38252726400,,BC,CA
Saint Mary,,"1308006",46.39877733700,-64.86822079780,,NB,CA
Baezaeko River 27,,"5941881",52.98812197170,-123.81159733700,,BC,CA
"Victoria, Subd. B",,"1218001",46.16636170610,-60.74577015480,,NS,CA
Sundridge,,"3549048",45.77357998420,-79.39198028010,,ON,CA
Chekwelp 26,,"5929801",49.40854702710,-123.49976177400,,BC,CA
Kapawe'no First Nation (Pakashan 150D),,"4817830",55.61523268350,-116.26794964400,,AB,CA
Chilco Lake 1A,,"5941829",51.42212927710,-124.09960485800,,BC,CA
Beaver River No. 622,,"4717062",54.35308471510,-109.55750434500,,SK,CA
,Saint-Mathieu,"2467005",45.31390757400,-73.53424062220,,QC,CA
,Ham-Nord,"2439010",45.88548569860,-71.65127760430,,QC,CA
Macoah 1,,"5923810",48.99526307400,-125.38008342000,,BC,CA
Montrose No. 315,,"4712026",51.76481788460,-107.04211458400,,SK,CA
Alma,,"1306007",45.61182872100,-65.00019755890,,NB,CA
Carling,,"3549036",45.37393102750,-80.30676674490,,ON,CA
,Saint-Valérien,"2410060",48.30006603270,-68.61289095200,,QC,CA
Portugal Cove-St. Philip's,,"1001504",47.62527328840,-52.83761735820,,NL,CA
Vulcan County,,"4805001",50.43787204050,-112.96924217100,,AB,CA
,Sainte-Ursule,"2451040",46.31870739930,-73.06851063670,,QC,CA
Shelburne,,"1201006",43.83528305370,-65.27243223560,,NS,CA
Warfield,,"5905018",49.09459679490,-117.74672827600,,BC,CA
Stanley,,"1310036",46.54275497510,-66.73552151470,,NB,CA
Hardisty,,"4807048",52.67080642790,-111.31341107900,,AB,CA
Melville,,"4705074",50.93098648870,-102.80820724300,,SK,CA
Brampton,,"3521010",43.71554665960,-79.75230914850,,ON,CA
,Saint-Léonard-de-Portneuf,"2434115",46.91470175360,-71.98715465170,,QC,CA
Emo,,"3559019",48.63784818210,-93.77729456410,,ON,CA
Lomond No. 37,,"4702033",49.39156239850,-103.82208360000,,SK,CA
,Rivière-aux-Outardes,"2496902",50.47541587850,-68.79260703490,,QC,CA
"Division No.  3, Subd. J",,"1003042",47.73741667000,-58.65102736350,,NL,CA
Kneehill County,,"4805041",51.66511445530,-113.26317051100,,AB,CA
West Elgin,,"3534042",42.54052774290,-81.62240961650,,ON,CA
Lot 20,,"1102038",46.49331934170,-63.56435278670,,PE,CA
Glovertown,,"1007044",48.69108288770,-54.03512381280,,NL,CA
,Petite-Vallée,"2403015",49.19647082320,-65.00676543090,,QC,CA
Kootenay Boundary C,,"5905050",49.13431608760,-118.20443182500,,BC,CA
Dufferin,,"4603072",49.53573502160,-98.05780531650,,MB,CA
Kloklowuck 7,,"5933861",50.36378025940,-121.23837891800,,BC,CA
Rosetown,,"4712006",51.55452028260,-107.99347891100,,SK,CA
Glenelg,,"1309004",46.95547283360,-65.28417502640,,NB,CA
Sun Peaks Mountain,,"5933045",50.88918677440,-119.89597202400,,BC,CA
Macrorie,,"4712019",51.32557746980,-107.08803828000,,SK,CA
LaSalle,,"3537034",42.21704781690,-83.06628189760,,ON,CA
Marsden,,"4713091",52.83948672630,-109.82407022200,,SK,CA
Cape Mudge 10,,"5924817",50.01341292840,-125.18934113300,,BC,CA
,Saint-Ambroise,"2494255",48.57461173140,-71.34435685140,,QC,CA
Siska Flat,,"5933849",50.13673076030,-121.56993344500,,BC,CA
Saint-Basile,,"1313018",47.42335557550,-68.18475881390,,NB,CA
,Saint-Vianney,"2407075",48.62344654050,-67.41457153090,,QC,CA
"Division No.  8, Subd. E",,"1008046",49.44509771270,-55.37651528680,,NL,CA
Sabaskong Bay (Part) 35C,,"3560007",49.19273642420,-94.07023939840,,ON,CA
Glaslyn,,"4717048",53.35868689630,-108.35308284700,,SK,CA
Ministikwan 161A,,"4717810",54.15120790300,-109.76378517800,,SK,CA
Nipawin,,"4714076",53.35858788350,-104.01493877900,,SK,CA
,Saint-Augustin,"2498012",51.22571434000,-58.48630463630,,QC,CA
Saint Andrews,,"1302026",45.08268350060,-67.06091020900,,NB,CA
Raymore,,"4710027",51.40922984440,-104.52733760500,,SK,CA
,Saint-Césaire,"2455023",45.40831378910,-72.98556234060,,QC,CA
,Normétal,"2487115",48.98050507070,-79.35327238290,,QC,CA
Chum Creek 2,,"5939801",50.86214028910,-119.58827610500,,BC,CA
Grayson,,"4705059",50.71908073740,-102.64361251500,,SK,CA
,Saint-Casimir,"2434078",46.66908803310,-72.15208771480,,QC,CA
Trout Lake Alec 16,,"5941852",53.18422839870,-123.52786095500,,BC,CA
Seabird Island,,"5909832",49.27562274790,-121.71038470500,,BC,CA
South Bruce Peninsula,,"3541055",44.84866440280,-80.99370598460,,ON,CA
Machar,,"3549054",45.86736444260,-79.47153536940,,ON,CA
Fountain Creek 8,,"5931822",50.70638789950,-121.83662589400,,BC,CA
Southey,,"4706092",50.94235148160,-104.50058195700,,SK,CA
,Sainte-Euphémie-sur-Rivière-du-Sud,"2418035",46.78763959340,-70.46558149170,,QC,CA
Douglas No. 436,,"4716023",52.79950284380,-107.67327222200,,SK,CA
,Inverness,"2432058",46.26570878020,-71.50416540710,,QC,CA
Drummond,,"1312023",47.03680288350,-67.67994260800,,NB,CA
Deseronto,,"3512002",44.19300018130,-77.04866740330,,ON,CA
Mount Carmel-Mitchells Brook-St. Catherine's,,"1001197",47.18619287070,-53.42305874040,,NL,CA
Allison Bay 219,,"4816850",58.77545756260,-111.03294754800,,AB,CA
Carmangay,,"4805002",50.12810487510,-113.11195533800,,AB,CA
,Sainte-Lucie-de-Beauregard,"2418020",46.75177888670,-70.06351248650,,QC,CA
,Massueville,"2453010",45.90984032180,-72.93341800820,,QC,CA
Shaunavon,,"4704036",49.64830544240,-108.41480719700,,SK,CA
,Saint-Charles-Borromée,"2461035",46.04630869220,-73.48141991270,,QC,CA
Minton,,"4702016",49.16536039370,-104.58351812600,,SK,CA
,Val-des-Monts,"2482015",45.69135848360,-75.67767612680,,QC,CA
,Stanbridge East,"2446045",45.11312711500,-72.91606356730,,QC,CA
Morrin,,"4805038",51.65911421240,-112.76397909100,,AB,CA
Sioux Lookout,,"3560034",50.06286384930,-92.01704979750,,ON,CA
Vernon,,"5937014",50.23386379250,-119.34655750300,,BC,CA
Regina,,"4706027",50.45427981650,-104.62017329200,,SK,CA
Allan,,"4711072",51.89629963720,-106.05535051100,,SK,CA
Drift Pile River 150,,"4817828",55.36491597270,-115.77008362100,,AB,CA
,Chesterville,"2439030",45.96683026100,-71.78189729360,,QC,CA
Minnedosa,,"4615075",50.24826099660,-99.85019112040,,MB,CA
,La Pocatière,"2414085",47.39402313150,-70.08453466590,,QC,CA
Keeseekoose 66-CA-05,,"4709826",51.31654959460,-101.74994661800,,SK,CA
Binche 2 (Pinchie 2),,"5951805",54.57016497010,-124.50223830200,,BC,CA
Hall Beach,,"6204011",68.77448183530,-81.25271302190,,NU,CA
West Lincoln,,"3526021",43.06813042640,-79.57097548060,,ON,CA
,Saint-André-de-Restigouche,"2406040",48.06651780900,-66.98329292270,,QC,CA
Igloolik,,"6204012",69.38165801770,-81.68110116040,,NU,CA
Pickle Lake,,"3560049",51.48814054740,-90.21539558960,,ON,CA
,Bois-Franc,"2483085",46.52372772430,-75.96152507180,,QC,CA
Pavilion 1,,"5931829",50.88360665910,-121.84380746000,,BC,CA
Delia,,"4805034",51.63221501650,-112.36967272700,,AB,CA
,Saint-André-Avellin,"2480027",45.73143587100,-75.05352633220,,QC,CA
Sunshine Coast B,,"5929022",49.65676099120,-123.69648366000,,BC,CA
Qualicum Beach,,"5921023",49.34679402480,-124.42882476400,,BC,CA
,Saint-Jules,"2427055",46.22508212410,-70.94005735260,,QC,CA
Yellowquill 90,,"4714841",52.36044810960,-103.65706190500,,SK,CA
Kanaka Bar,,"5933882",50.11407907220,-121.55997124200,,BC,CA
,Dolbeau-Mistassini,"2492022",48.82307628530,-72.21524655170,,QC,CA
,Saint-Anselme,"2419062",46.62941673060,-70.98374720780,,QC,CA
Wheatlands No. 163,,"4707032",50.44106513960,-106.21075538800,,SK,CA
Savage Cove-Sandy Cove,,"1007039",48.64753615380,-53.70845248770,,NL,CA
,Montmagny,"2418050",46.95584121430,-70.54935130120,,QC,CA
Red Rock,,"3558041",48.94479856350,-88.33617708480,,ON,CA
,Fortierville,"2438047",46.48796040080,-72.03018097770,,QC,CA
Frobisher,,"4701017",49.21045156210,-102.42692231800,,SK,CA
"Inverness, Subd. A",,"1215011",46.51268814010,-60.93895780950,,NS,CA
Springside,,"4709016",51.34629601010,-102.74327103900,,SK,CA
,Nemaska,"2499808",51.66827364330,-76.33795137480,,QC,CA
Anchor Point,,"1009023",51.23646576360,-56.79357482870,,NL,CA
"Antigonish, Subd. B",,"1214006",45.64338868230,-61.70979443280,,NS,CA
,Sainte-Flavie,"2409085",48.68533949820,-68.31156675600,,QC,CA
,Saint-Eugène-d'Argentenay,"2492065",48.97724417240,-72.29322726430,,QC,CA
,Notre-Dame-des-Anges,"2423015",46.81439593790,-71.23339628720,,QC,CA
Vermilion,,"4810042",53.35418567620,-110.85073673500,,AB,CA
"Kings, Subd. C",,"1207011",44.95676616700,-64.51597184180,,NS,CA
Piikani 147,,"4803801",49.58689546230,-113.64810383500,,AB,CA
Fond du Lac 232,,"4718846",59.13979606840,-107.40680532300,,SK,CA
Muskowekwan 85-10,,"4710847",51.36832861570,-103.96803482200,,SK,CA
,Franquelin,"2496015",49.26577411910,-67.82781971940,,QC,CA
Gagetown,,"1304005",45.77527923790,-66.16099126060,,NB,CA
St. George's Hill,,"4718071",55.87768406080,-108.96563906500,,SK,CA
,Manseau,"2438028",46.35151288670,-71.99307719730,,QC,CA
Breadalbane,,"1102051",46.35183714500,-63.49996870030,,PE,CA
Skweahm 10,,"5909881",49.17193000680,-122.08356973800,,BC,CA
Toosey 1,,"5941850",51.92090852890,-122.48444963900,,BC,CA
,Montebello,"2480010",45.65456580920,-74.94628104360,,QC,CA
,Saint-Honoré,"2494240",48.53478407780,-71.10205677810,,QC,CA
Rabbit Lake,,"4716034",53.14543085640,-107.77002589300,,SK,CA
Oxford,,"1211012",45.73154072840,-63.86566933580,,NS,CA
Chapleau,,"3552092",47.83359748730,-83.40946363290,,ON,CA
Chetwynd,,"5955010",55.69153887350,-121.76918572000,,BC,CA
,Gros-Mécatina,"2498014",50.92045622940,-59.00771386770,,QC,CA
,Saint-Michel-de-Bellechasse,"2419110",46.85940624110,-70.89572079460,,QC,CA
,Saint-Philippe,"2467010",45.34041139800,-73.45829468170,,QC,CA
Christian Island 30A,,"3543070",44.81105493400,-80.11895770710,,ON,CA
Three Hills,,"4805048",51.70246356860,-113.26762101000,,AB,CA
,Saint-Eugène-de-Guigues,"2485085",47.52523875340,-79.34702804180,,QC,CA
Lethbridge County,,"4802011",49.85085701420,-112.76421177000,,AB,CA
Alameda,,"4701037",49.26817105070,-102.28671760200,,SK,CA
Castlegar,,"5903045",49.30123818320,-117.67192242500,,BC,CA
Carmichael,,"4704056",50.04411886300,-108.64945797400,,SK,CA
,Saint-Félicien,"2491042",48.70564388620,-72.44206956280,,QC,CA
Rocky View County,,"4806014",51.22648394420,-114.06502610400,,AB,CA
Smeaton,,"4714093",53.49167947240,-104.80577309500,,SK,CA
Gaskiers-Point La Haye,,"1001174",46.86637206180,-53.60181231030,,NL,CA
,Rawdon,"2462037",46.05887387930,-73.74607101750,,QC,CA
