CLC,FEATURE_ID,NAME,NOM,PERIM_KM,AREA_KM2,LAT_DD,LON_DD,KIND,USAGE,DEPICTN,PROVINCE_C,COUNTRY_C,WATRBODY_C
"048610",fea1-1307,Nipigon - Rossport,Nipigon - Rossport,294.27656230400,4726.08161817000,48.83859112000,-87.88615756000,land,CLCBaseZone,hybrid,ON,CA,
"048620",fea1-1308,Marathon - Schreiber,Marathon - Schreiber,337.93389705000,6732.41350659000,48.71944225000,-86.83065533000,land,CLCBaseZone,hybrid,ON,CA,
"048710",fea1-1310,White River - Dubreuilville,White River - Dubreuilville,392.64449743700,7054.61407080000,48.48872206000,-84.90408886000,land,CLCBaseZone,hybrid,ON,CA,
"048720",fea1-1311,Wawa - Pukaskwa Park,Wawa - parc Pukaskwa,557.77070641600,14274.07472790000,47.95264653000,-85.62407595000,land,CLCBaseZone,hybrid,ON,CA,
"048810",fea1-1313,Agawa - Lake Superior Park,Agawa - parc du lac Supérieur,327.88063529900,6631.57359032000,47.63807740000,-84.48362499000,land,CLCBaseZone,hybrid,ON,CA,
"048820",fea1-1314,Searchmont - Montreal River Harbour - Batchawana Bay,Searchmont - Montreal River Harbour - Batchawana Bay,300.36812207900,4777.29951871000,46.92599477000,-84.37894613000,land,CLCBaseZone,hybrid,ON,CA,
"048830",fea1-1315,Sault Ste. Marie - St. Joseph Island,Sault Ste. Marie - île St-Joseph,240.71700647700,1728.75497155000,46.37783340000,-84.07801505000,land,CLCBaseZone,hybrid,ON,CA,
"049100",fea1-1316,Greater Sudbury and vicinity,Grand Sudbury et les environs,474.84800856000,10356.31738660000,46.56449463000,-81.18317324000,land,CLCBaseZone,hybrid,ON,CA,
"049200",fea1-1317,Elliot Lake - Ranger Lake,Elliot Lake - Ranger Lake,499.80706221700,13590.49962110000,46.75444745000,-82.99376369000,land,CLCBaseZone,hybrid,ON,CA,
"049310",fea1-1319,Fort Albany,Fort Albany,403.72693698100,10094.00372380000,51.92470988000,-81.80629240000,land,CLCBaseZone,hybrid,ON,CA,
"049320",fea1-1320,Moosonee,Moosonee,579.71308800200,15674.35042910000,51.20053046000,-80.73957740000,land,CLCBaseZone,hybrid,ON,CA,
"049410",fea1-1322,Fraserdale - Pledger Lake,Fraserdale - lac Pledger,744.18936274400,33797.64928060000,50.59270100000,-82.74516853000,land,CLCBaseZone,hybrid,ON,CA,
"049420",fea1-1323,Kapuskasing - Hearst - Smooth Rock Falls,Kapuskasing - Hearst - Smooth Rock Falls,504.22783137600,11809.29432040000,49.46587416000,-82.89006288000,land,CLCBaseZone,hybrid,ON,CA,
"049510",fea1-1325,Little Abitibi - Kesagami Lake,Little Abitibi - lac Kesagami,589.81864038600,21235.46640700000,50.01978060000,-80.43525810000,land,CLCBaseZone,hybrid,ON,CA,
"049520",fea1-1326,Timmins - Cochrane - Iroquois Falls,Timmins - Cochrane - Iroquois Falls,702.26351777200,25807.34088130000,48.76777754000,-81.04922941000,land,CLCBaseZone,hybrid,ON,CA,
"049610",fea1-1328,Chapleau - Missinaibi Lake,Chapleau - lac Missinaibi,636.89215902600,22076.03334620000,48.18668265000,-83.31293700000,land,CLCBaseZone,hybrid,ON,CA,
"049620",fea1-1329,Gogama - Foleyet,Gogama - Foleyet,522.71439975400,16864.96847220000,47.60874696000,-81.85350001000,land,CLCBaseZone,hybrid,ON,CA,
"049710",fea1-1331,Kirkland Lake - Englehart,Kirkland Lake - Englehart,384.82803677400,8826.27439187000,47.91574012000,-80.29427292000,land,CLCBaseZone,hybrid,ON,CA,
"049720",fea1-1332,Temiskaming Shores - Temagami,Temiskaming Shores - Temagami,476.79338752000,11435.97529900000,47.15162042000,-80.18067077000,land,CLCBaseZone,hybrid,ON,CA,
"049810",fea1-1334,West Nipissing - French River,Nipissing Ouest - French River,377.47813002100,6522.38352891000,46.27038442000,-80.02024364000,land,CLCBaseZone,hybrid,ON,CA,
"049820",fea1-1335,North Bay - Powassan - Mattawa,North Bay - Powassan - Mattawa,312.91651981400,4542.66663094000,46.33004401000,-79.15633419000,land,CLCBaseZone,hybrid,ON,CA,
"049910",fea1-1337,Blind River - Thessalon,Blind River - Thessalon,347.13285609500,4320.55450750000,46.18850090000,-82.92730579000,land,CLCBaseZone,hybrid,ON,CA,
"051110",fea1-1345,R.M. of Wallace-Woodworth incl. Virden Elkhorn and Kenton,m.r. de Wallace-Woodworth incluant Virden Elkhorn et Kenton,201.71569253000,2021.23202771000,49.93132603000,-100.95741593000,land,CLCBaseZone,hybrid,MB,CA,
"051130",fea1-1346,Riverdale Mun. incl. Rivers and Wheatland,municipalité de Riverdale incluant Rivers et Wheatland,98.22997703190,577.72897433400,49.97507094000,-100.27881923000,land,CLCBaseZone,hybrid,MB,CA,
"051140",fea1-1347,R.M. of Whitehead incl. Alexander and Beresford,m.r. de Whitehead incluant Alexander et Beresford,98.03806154460,577.14911085900,49.79807535000,-100.25773312000,land,CLCBaseZone,hybrid,MB,CA,
"051150",fea1-1348,R.M. of Sifton incl. Oak Lake and Deleau,m.r. de Sifton incluant Oak Lake et Deleau,119.81266315600,868.45772839400,49.66515591000,-100.66741857000,land,CLCBaseZone,hybrid,MB,CA,
"051160",fea1-1349,R.M. of Pipestone incl. Oak Lake Res.,m.r. de Pipestone incluant la rés. ind. Oak Lake,137.52557224800,1157.63297790000,49.66538254000,-101.14497599000,land,CLCBaseZone,hybrid,MB,CA,
"051170",fea1-1350,Mun. of Souris-Glenwood,municipalité de Souris-Glenwood,98.41879332480,579.42930970100,49.62120365000,-100.25776036000,land,CLCBaseZone,hybrid,MB,CA,
"051213",fea1-1354,Mun. of Oakland-Wawanesa incl. Carroll,municipalité d'Oakland-Wawanesa incluant Carroll,98.23693495960,576.82588717700,49.62104123000,-99.84814812000,land,CLCBaseZone,hybrid,MB,CA,
"051231",fea1-1356,Mun. of North Cypress-Langford incl. Neepawa and Carberry,mun. de North Cypress-Langford incl. Neepawa et Carberry,189.80578774300,1782.62836826000,49.99859586000,-99.39836812000,land,CLCBaseZone,hybrid,MB,CA,
"051232",fea1-1357,Mun. of Glenboro-South Cypress incl. Treesbank,municipalité de Glenboro-South Cypress incluant Treesbank,137.52647029000,1107.28461975000,49.66047815000,-99.37945669000,land,CLCBaseZone,hybrid,MB,CA,
"051241",fea1-1358,Mun. of North Norfolk incl. MacGregor Sidney and Austin,mun. de North Norfolk incl. MacGregor Sidney et Austin,138.89352598400,1155.50947798000,49.93095424000,-98.83176456000,land,CLCBaseZone,hybrid,MB,CA,
"051242",fea1-1359,Mun. of Norfolk Treherne,municipalité de Norfolk Treherne,113.18694048700,742.82579813000,49.66886566000,-98.59032774000,land,CLCBaseZone,hybrid,MB,CA,
"051243",fea1-1360,R.M. of Victoria incl. Holland and Cypress River,m.r. de Victoria incluant Holland et Cypress River,111.57895420000,706.63244123100,49.66122979000,-98.93070888000,land,CLCBaseZone,hybrid,MB,CA,
"051310",fea1-1362,Mun. of Grassland incl. Hartney and Minto,municipalité de Grassland incluant Hartney et Minto,176.82611923200,1354.24840323000,49.44425195000,-100.37605972000,land,CLCBaseZone,hybrid,MB,CA,
"051320",fea1-1363,Mun. of Two Borders incl. Melita Coulter and Tilston,mun. de Two Borders incl. Melita Coulter et Tilston,200.99193377500,2326.65549137000,49.26605991000,-101.11201723000,land,CLCBaseZone,hybrid,MB,CA,
"051331",fea1-1364,Mun. of Brenda-Waskada incl. Medora and Goodlands,municipalité de Brenda-Waskada incluant Medora et Goodlands,121.97663963100,777.61406897400,49.17729438000,-100.70258243000,land,CLCBaseZone,hybrid,MB,CA,
"051332",fea1-1365,Mun. of Deloraine-Winchester,municipalité de Deloraine-Winchester,121.62495013000,776.70468322400,49.17745284000,-100.43280016000,land,CLCBaseZone,hybrid,MB,CA,
"051340",fea1-1366,Mun. of Boissevain-Morton incl. Turtle Mtn Prov. Park,mun. de Boissevain-Morton incl. Turtle Mtn Prov. Park,140.89272171700,1166.54393995000,49.17729835000,-100.09563630000,land,CLCBaseZone,hybrid,MB,CA,
"051422",fea1-1369,R.M. of Argyle incl. Baldur Glenora and Greenway,m.r. d'Argyle incluant Baldur Glenora et Greenway,134.54954131900,811.87986084400,49.36206399000,-99.19502144000,land,CLCBaseZone,hybrid,MB,CA,
"051431",fea1-1370,Cartwright-Roblin Mun. incl. Mather,municipalité de Cartwright-Roblin incluant Mather,121.36457156200,740.16392259100,49.11276166000,-99.28899320000,land,CLCBaseZone,hybrid,MB,CA,
"051432",fea1-1371,Mun. of Louise incl. Pilot Mound and Crystal City,municipalité de Louise incluant Pilot Mound et Crystal City,139.11233151900,969.78556719700,49.15328273000,-98.87189891000,land,CLCBaseZone,hybrid,MB,CA,
"051441",fea1-1372,Mun. of Lorne incl. Notre Dame and Swan Lake,municipalité de Lorne incluant Notre Dame et Swan Lake,145.94635208400,973.37198713100,49.44346375000,-98.74938560000,land,CLCBaseZone,hybrid,MB,CA,
"051442",fea1-1373,Mun. of Pembina incl. Manitou La Rivière and Snowflake,mun. de Pembina incl. Manitou La Rivière et Snowflake,157.79868982500,1141.52070909000,49.17442503000,-98.50059769000,land,CLCBaseZone,hybrid,MB,CA,
"052100",fea1-1375,City of Winnipeg,ville de Winnipeg,123.03899635900,471.54558143200,49.86359686000,-97.15728218000,land,CLCBaseZone,hybrid,MB,CA,
"052212",fea1-1377,R.M. of Coldwell incl. Lundar and Clarkleigh,m.r. de Coldwell incluant Lundar et Clarkleigh,146.50145975800,1095.94951308000,50.64950836000,-98.00976555000,land,CLCBaseZone,hybrid,MB,CA,
"052223",fea1-1378,R.M. of Gimli incl. Winnipeg Beach and Arnes,m.r. de Gimli incluant Winnipeg Beach et Arnes,104.64070413100,543.07879931200,50.65985880000,-97.00008853000,land,CLCBaseZone,hybrid,MB,CA,
"052231",fea1-1379,R.M. of St. Laurent incl. Oak Point,m.r. de St. Laurent incluant Oak Point,122.26541574000,635.62334694500,50.42895488000,-97.82825470000,land,CLCBaseZone,hybrid,MB,CA,
"052232",fea1-1380,R.M. of Woodlands incl. Warren and Lake Francis,m.r. de Woodlands incluant Warren et Lake Francis,167.96881782600,1246.39565118000,50.21395561000,-97.71998284000,land,CLCBaseZone,hybrid,MB,CA,
"052240",fea1-1381,R.M. of Rockwood incl. Teulon Stonewall and Stony Mountain,m.r. de Rockwood incl. Teulon Stonewall et Stony Mountain,147.34090406200,1201.77755834000,50.28523662000,-97.28690239000,land,CLCBaseZone,hybrid,MB,CA,
"052251",fea1-1382,R.M. of Rosser incl. Meadows,m.r. de Rosser incluant Meadows,114.93240099700,439.31228820100,50.00542181000,-97.41098191000,land,CLCBaseZone,hybrid,MB,CA,
"052252",fea1-1383,R.M. of West St. Paul incl. Middlechurch and Rivercrest,m.r. de West St. Paul incluant Middlechurch et Rivercrest,41.90449223600,87.83746499680,50.01720206000,-97.11552497000,land,CLCBaseZone,hybrid,MB,CA,
"052260",fea1-1384,R.M. of Armstrong incl. Chatfield Inwood and Narcisse,m.r. d'Armstrong incluant Chatfield Inwood et Narcisse,205.78561765000,1904.63686342000,50.67856471000,-97.44692751000,land,CLCBaseZone,hybrid,MB,CA,
"052270",fea1-1385,R.M. of St. Andrews incl. Selkirk Lockport and Ponemah,m.r. de St. Andrews incluant Selkirk Lockport et Ponemah,142.37595982500,875.50714102000,50.28010645000,-96.98943308000,land,CLCBaseZone,hybrid,MB,CA,
"052310",fea1-1387,R.M. of Portage la Prairie incl. St. Ambroise,m.r. de Portage la Prairie incluant St. Ambroise,219.21482500700,2397.31355600000,50.03032531000,-98.23998870000,land,CLCBaseZone,hybrid,MB,CA,
"052321",fea1-1388,R.M. of St. François Xavier,m.r. de St. François Xavier,145.65101794100,205.98719950100,49.98680529000,-97.66430758000,land,CLCBaseZone,hybrid,MB,CA,
"052322",fea1-1389,R.M. of Cartier incl. Elie St. Eustache and Springstein,m.r. de Cartier incluant Elie St. Eustache et Springstein,155.61457619000,555.78842843800,49.89339780000,-97.70806799000,land,CLCBaseZone,hybrid,MB,CA,
"052323",fea1-1390,R.M. of Headingley,m.r. de Headingley,48.88697938730,107.99005720800,49.86791061000,-97.39086940000,land,CLCBaseZone,hybrid,MB,CA,
"052331",fea1-1391,R.M. of Grey incl. St. Claude Elm Creek and Fannystelle,m.r. de Grey incluant St. Claude Elm Creek et Fannystelle,137.51522400700,963.69358713400,49.70972525000,-98.07326652000,land,CLCBaseZone,hybrid,MB,CA,
"052332",fea1-1392,R.M. of Dufferin incl. Carman Roseisle and Homewood,m.r. de Dufferin incluant Carman Roseisle et Homewood,138.30439825900,921.35728003000,49.53609943000,-98.05758199000,land,CLCBaseZone,hybrid,MB,CA,
"052340",fea1-1393,R.M. of Macdonald incl. Brunkild Starbuck and La Salle,m.r. de Macdonald incluant Brunkild Starbuck et La Salle,148.27569464600,1151.92958402000,49.66807055000,-97.46235163000,land,CLCBaseZone,hybrid,MB,CA,
"052410",fea1-1395,R.M. of St. Clements incl. Grand Beach Brokenhead and Libau,m.r. de St. Clements incl. Grand Beach Brokenhead et Libau,231.02606695400,1002.79051188000,50.29617375000,-96.69467923000,land,CLCBaseZone,hybrid,MB,CA,
"052422",fea1-1396,R.M. of Brokenhead incl. Beausejour and Garson,m.r. de Brokenhead incluant Beausejour et Garson,120.70191393400,750.04065244100,50.12898699000,-96.51519558000,land,CLCBaseZone,hybrid,MB,CA,
"052431",fea1-1397,R.M. of Springfield incl. Anola and Birds Hill Prov. Park,m.r. de Springfield incluant Anola et Birds Hill Prov. Park,165.27783797800,1096.73353805000,49.90774067000,-96.70047030000,land,CLCBaseZone,hybrid,MB,CA,
"052433",fea1-1398,R.M. of East St. Paul incl. Birds Hill,m.r. de East St. Paul incluant Birds Hill,32.91726424960,42.76797285690,49.98086094000,-97.01518774000,land,CLCBaseZone,hybrid,MB,CA,
"052510",fea1-1400,R.M. of Morris incl. Rosenort and Aubigny,m.r. de Morris incluant Rosenort et Aubigny,144.60032423100,1044.81302247000,49.41004634000,-97.47932808000,land,CLCBaseZone,hybrid,MB,CA,
"052520",fea1-1401,R.M. of Thompson incl. Miami Rosebank and Deerwood,m.r. de Thompson incluant Miami Rosebank et Deerwood,98.57946013720,533.55220026000,49.36484566000,-98.24871080000,land,CLCBaseZone,hybrid,MB,CA,
"052530",fea1-1402,R.M. of Roland incl. Jordan and Myrtle,m.r. de Roland incluant Jordan et Myrtle,88.56246661570,484.13493723900,49.35507330000,-97.89995346000,land,CLCBaseZone,hybrid,MB,CA,
"052540",fea1-1403,R.M. of Montcalm incl. St. Jean Baptiste,m.r. de Montcalm incluant St. Jean Baptiste,146.24547120600,474.14980283200,49.18934829000,-97.32472336000,land,CLCBaseZone,hybrid,MB,CA,
"052550",fea1-1404,Mun. of Rhineland incl. Altona Plum Coulee and Gretna,mun. de Rhineland incl. Altona Plum Coulee et Gretna,138.04267526200,968.65094110900,49.12470361000,-97.63526419000,land,CLCBaseZone,hybrid,MB,CA,
"052560",fea1-1405,R.M. of Stanley incl. Winkler and Morden,m.r. de Stanley incluant Winkler et Morden,118.94111707200,873.90518162400,49.13350372000,-98.06697667000,land,CLCBaseZone,hybrid,MB,CA,
"052612",fea1-1408,R.M. of Tache incl. Lorette Ste-Geneviève and Landmark,m.r. de Tache incluant Lorette Ste-Geneviève et Landmark,127.88893909500,579.76813186900,49.73040060000,-96.72470894000,land,CLCBaseZone,hybrid,MB,CA,
"052620",fea1-1409,R.M. of De Salaberry incl. St-Pierre-Jolys and St. Malo,m.r. de De Salaberry incluant St-Pierre-Jolys et St. Malo,117.99273877800,670.73096233900,49.38548526000,-97.02177955000,land,CLCBaseZone,hybrid,MB,CA,
"052641",fea1-1411,R.M. of Ste. Anne incl. Richer,m.r. de Ste. Anne incluant Richer,98.15656447830,482.43143186700,49.62849604000,-96.54449472000,land,CLCBaseZone,hybrid,MB,CA,
"052642",fea1-1412,R.M. of La Broquerie incl. Marchand,m.r. de La Broquerie incluant Marchand,98.21566143760,576.62322075100,49.39957696000,-96.51109484000,land,CLCBaseZone,hybrid,MB,CA,
"052651",fea1-1413,Mun. of Emerson-Franklin incl. Roseau River,mun. d'Emerson-Franklin incl. Roseau River,154.23233464900,1007.39024188000,49.13665885000,-97.01862842000,land,CLCBaseZone,hybrid,MB,CA,
"052652",fea1-1414,R.M. of Stuartburn incl. Zhoda Vita and Sundown,m.r. de Stuartburn incluant Zhoda Vita et Sundown,138.82842240000,1165.63495449000,49.13351517000,-96.51456995000,land,CLCBaseZone,hybrid,MB,CA,
"053110",fea1-1416,Manigotagan Black River Res. and Hollow Water Res.,Manigotagan rés. ind. Black River et rés. ind. Hollow Water,214.58121328800,2143.55783597000,50.93873810000,-96.24369681000,land,CLCBaseZone,hybrid,MB,CA,
"053120",fea1-1417,Bissett,Bissett,184.30249118100,1589.31553274000,50.79047982000,-95.82705838000,land,CLCBaseZone,hybrid,MB,CA,
"053130",fea1-1418,Nopiming Prov. Park,Nopiming Prov. Park,205.28772528100,2179.61582539000,50.68150402000,-95.40571147000,land,CLCBaseZone,hybrid,MB,CA,
"053140",fea1-1419,R.M. of Alexander incl. Powerview-Pine Falls,m.r. d'Alexander incluant Powerview-Pine Falls,281.14378442500,1795.63197632000,50.46647383000,-96.09317351000,land,CLCBaseZone,hybrid,MB,CA,
"053150",fea1-1420,R.M. of Victoria Beach,m.r. de Victoria Beach,41.30920334610,94.18433812820,50.72457763000,-96.52903091000,land,CLCBaseZone,hybrid,MB,CA,
"053211",fea1-1422,R.M. of Lac Du Bonnet,m.r. de Lac Du Bonnet,189.11017348100,1189.62365899000,50.25816578000,-96.12171272000,land,CLCBaseZone,hybrid,MB,CA,
"053221",fea1-1423,L.G. of Pinawa incl. Seven Sisters Falls,adm. locale de Pinawa incluant Seven Sisters Falls,60.27571882820,133.48701131700,50.16934514000,-95.95371072000,land,CLCBaseZone,hybrid,MB,CA,
"053222",fea1-1424,R.M. of Whitemouth incl. Elma,m.r. de Whitemouth incluant Elma,119.79930447000,707.64070732600,49.96210474000,-95.95363814000,land,CLCBaseZone,hybrid,MB,CA,
"053231",fea1-1425,Pointe du Bois,Pointe du Bois,182.28042751400,1538.61121249000,50.17523724000,-95.41936949000,land,CLCBaseZone,hybrid,MB,CA,
"053232",fea1-1426,Falcon Lake and West Hawk Lake,Falcon Lake et West Hawk Lake,160.88229534000,1123.33214656000,49.84330057000,-95.37141203000,land,CLCBaseZone,hybrid,MB,CA,
"053243",fea1-1427,Shoal Lake Reserves,rés. ind. Shoal Lake,115.21579288100,409.85279731700,49.57067563000,-95.32983738000,land,CLCBaseZone,hybrid,MB,CA,
"053250",fea1-1428,R.M. of Reynolds incl. Ste. Rita Hadashville and Rennie,m.r. de Reynolds incluant Ste. Rita Hadashville et Rennie,364.01463769800,3573.19613195000,49.70400232000,-95.96112767000,land,CLCBaseZone,hybrid,MB,CA,
"053310",fea1-1430,Buffalo Point Res. and Northwest Angle Prov. Forest,rés. ind. Buffalo Point et la forêt prov. Northwest Angle,190.63521167400,1731.17710904000,49.29542039000,-95.39742030000,land,CLCBaseZone,hybrid,MB,CA,
"053320",fea1-1431,R.M. of Piney incl. Sandilands and Sprague,m.r. de Piney incluant Sandilands et Sprague,249.58638853500,2462.35892284000,49.19076109000,-95.90750426000,land,CLCBaseZone,hybrid,MB,CA,
"054110",fea1-1433,Grand Rapids and Easterville,Grand Rapids et Easterville,680.02991013400,16714.77585770000,52.62405483000,-98.99188324000,land,CLCBaseZone,hybrid,MB,CA,
"054120",fea1-1434,Waterhen Meadow Portage and Skownan,Waterhen Meadow Portage et Skownan,311.80559850700,3681.53909695000,51.79143971000,-99.23442892000,land,CLCBaseZone,hybrid,MB,CA,
"054210",fea1-1436,R.M. of Grahamdale incl. Gypsumville Moosehorn and Camper,m.r. de Grahamdale incluant Gypsumville Moosehorn et Camper,455.91088176100,4331.66978985000,51.52224852000,-98.36656052000,land,CLCBaseZone,hybrid,MB,CA,
"054221",fea1-1437,Jackhead Res.,rés. ind. Jackhead,361.18140565700,4342.15736647000,51.70201824000,-97.76121291000,land,CLCBaseZone,hybrid,MB,CA,
"054230",fea1-1438,R.M. of West Interlake incl. Eriksdale and Ashern,m.r. de West Interlake incl. Eriksdale et Ashern,227.95572420400,2158.00350752000,50.98019057000,-98.40779381000,land,CLCBaseZone,hybrid,MB,CA,
"054242",fea1-1439,Mun. of Bifrost-Riverton incl. Arborg Hnausa and Hecla,mun. de Bifrost-Riverton incl. Arborg Hnausa et Hecla,257.53194623600,2660.86775532000,51.09472691000,-97.02167073000,land,CLCBaseZone,hybrid,MB,CA,
"054243",fea1-1440,Moose Creek Prov. Forest Pine Dock and Matheson Island,forêt prov. Moose Creek Pine Dock et Matheson Island,150.39247028800,1508.88708400000,51.52258887000,-96.98214478000,land,CLCBaseZone,hybrid,MB,CA,
"054250",fea1-1441,R.M. of Fisher incl. Poplarfield,m.r. de Fisher incluant Poplarfield,200.05905229400,1480.52660625000,51.07129593000,-97.65630075000,land,CLCBaseZone,hybrid,MB,CA,
"054260",fea1-1442,Peguis Res. and Fisher River Res.,rés. ind. Peguis et rés. ind. Fisher River,165.65257959400,1302.93616896000,51.44016696000,-97.47892206000,land,CLCBaseZone,hybrid,MB,CA,
"055110",fea1-1444,Mun. of Roblin incl. Makaroff Shortdale and Bield,mun. de Roblin incl. Makaroff Shortdale et Bield,200.17942402000,1752.05599320000,51.33415944000,-101.29246505000,land,CLCBaseZone,hybrid,MB,CA,
